text,user,location,genre,sentiment
On this day in 2015 Breaking Benjamin released their fifth studio album Dark Before Dawn via Hollywood Records breakingbenjamin darkbeforedawn headrushtv album albums rock music metal hardrock rockstar metalmeme headbanger metalhead metalmemes rockmusic ,HeadRushTV,Boston MA USA,rock,-0.15
Message From The Veer Union   Musiceternal TheVeerUnion VeerUnion NewMusic TourLife STTS Message Touring Missing COVID19 AlternativeMusic RockMusic UnitedStates ,MusicEternal1,,rock,-0.2
Listen to and download Sympathy Sex here  countryrock rockmusic ,MalcolmMacWatt,London England,rock,0.0
Cold Kingdom  M   rocknroll hardrock rockmusic music JamHouse HarmonysHangout StreamerRTs UndergroundRock  JamHouseRocks,jamhouseyt,Illinois USA,rock,-0.6
 Black Stone Cherry  Lonely Train now playing on  Listen here  NowPlaying    rockmusic tuesdayvibes,AwanMusic,,rock,-0.1333333333333333
WHOS DISTURBING THE PEACE TODAY Its our great friends at   Thanks so much for playing our latest single today LISTEN  rockmusic indiemusic ThankYou TuneIn ,CranberryMerch2,Douglasville GA,rock,0.1880952380952381
We are brand new to twitter show us some love and follow us    follow NewMusic tuesdayvibes TuesdayThoughts instagram facebook alternative rock rockmusic spotify itunes,alphacorvusband,United Kingdom,rock,0.3181818181818182
Try something new Check out            NewMusic rockmusic Goodtimes UpliftingMusic ,WDFDRecords,,rock,0.13636363636363635
WELCOME BACK DUZZY And many thanks for giving The Cranberry Merchants a double play on  s  today COME LISTEN  indiemusic rockmusic ThankYou tuesdayvibes ,CranberryMerch2,Douglasville GA,rock,0.3
Get ready for a wave of NewMusic coming your way tomorrow at  Proud to be bringing you the best and brightest new RockMusic Be sure to check back NewSingle NewAlbum NewEP Rock alternativemusic,ReverbRoom,London,rock,0.4393939393939394
Is the play list up Yes on  Let me know what you might like to hear in future  Check out our website for details of all our shows   progrock folkmusic rockmusic radio cirencester guitarists theatre singersongwriters,NickOnCorinium,Cirencester England,rock,0.0
Cool pic of KingKobra      hardrock glammetal 80srock heavymetal rockmusic  ,Thesandwellstud,england,rock,0.35
Precisely 4 years ago our single Sail towards the Unknown was released with its official video lyrics We cant wait to set sails together with you again  rockmusic metalmusic VideoLyrics blackandwhite metalband   ,FrozenSandBand,Milan,rock,0.07619047619047621
kiss Music From The Elder era       KISSARMY PaulStanley EricCarr AceFrehly GeneSimmons hardrock CLASSICROCK 80srock rockmusic ,Thesandwellstud,england,rock,0.0
Pure new rocknroll Check it out and lets rock   rock rockmusic HardRock newalbum classicrock newmusic2020 Playlist radiorock newsongs tuesdayvibes rocknroll lovepeaceandrocknroll ,AwanMusic,,rock,0.17532467532467533
Faithfully Journey cover at KTV【再up】 ↓Check this Full Pls↓  カラオケ 歌ってみた Journey Faithfully 洋楽 ロック KARAOKE ROCKMUSIC ROCK FOLLOWYOU BAR 相互フォロー 相互フォロー歓迎 相互チャンネル登録 80smusic ,ManilaYanagi,National Capital Region Repub,rock,0.35
 Pure rocknroll Brother Amazing Love it Lets rock   rock rockmusic HardRock newalbum classicrock newmusic2020 Playlist radiorock composer songwriter multiinstrumentalist newsongs tuesdayvibes,AwanMusic,,rock,0.43809523809523815
Visit my page for some exciting music  badfrombirth brainycv Nwkstudios nowplaying rock music newmusic love hiphop indiemusic indieartist playing rockmusic thursdaymusic thursdaythought reggaemusic Afrobeats indiecountrymusic sundayfu ,zeerowbadman,Lagos Nigeria,rock,0.4
Coming this September NewReleases2020 music HardRock grunge rockmusic ,ThievesTotem,OSLO,rock,0.0
Just a cool still  indie indiemusic bluesmusic rockandroll rocknroll deepmusic acoustic acousticguitar bluesharp harmonica rockmusic psychedelics harmonicaman band  ,thehaliproject,Halifax Nova Scotia,rock,0.175
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist   Listen to her song Love is Blind   SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.2333333333333333
Watch s beautiful artistic MusicVideos the first Lebanese artist on MTV    SingerSongwriter SingerSongwriter RockMusic PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.4777777777777778
Song of the day Enjoy s emotional cover of the classic HitSong Never Never Never    LydiaCanaan SingerSongwriter RockStar RockMusic PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.18888888888888888
GOOD DAY THE NEWEST ROCK COUNTRY FOLK BLUES AND JAZZ ON JAM RADIO  ONLY THE NEWEST  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music world listen nowplaying ListenNow NewMusic rockmusic ,jamonlineradio,Spain,rock,0.35
Rock me industrialrock rockmusic spotify ,Burakknet,İzmirFlorida,rock,0.0
Send tunes gt   Best Alternative amp Indie Rock   indiemusic rockmusic alternative,TrishaMicheals,,rock,0.5
Joker Joe doing his bit for Barnsley Live 2020  people barnsley zombie radio bbcyorkshire rockband vocalist guitarist drummer rockmusic joker bbc plectrum musiclover singer songwriter acousticmusic YouTube popular pop letsgo spotify facebook ,AmongJoker,,rock,0.36818181818181817
NEW MUSIC Brainy Cv  Firewood Audio and Video Download  brainycv firewood Nwkstudios gmlentertainment nowplaying rock music newmusic love hiphop indiemusic indieartist playing rockmusic thursdaymusic thursdaythought reggaemusic Afro,zeerowbadman,Lagos Nigeria,rock,0.3181818181818182
Check out Robots Cannot Love  background music for videos amp media   stockmusic productionmusic musicformedia musicforvideos instrumental music backgroundmusic groovy dark indie dancemusic rockmusic action ,fabclaxton,Canada,rock,0.11249999999999999
Video Teaser Lords Of Salem Teaser 4   Musiceternal LordsOfSalem HellOverSalem NewAlbum Teaser Gothic RockMusic MetalMusic Germany ,MusicEternal1,,rock,0.0
male rockmusic vocalist ,joevecchiorocks,the web,rock,0.0
 Will Never Marry livefootageBlackpoolSheffieldvideoedit Morrissey10151990 Morrissey TheSmiths BonaDrag  alternativerock postpunk britpop collegeradio indierock rockmusic alternativemusic ️️️ MUSICvideo GOODmusic  ,trickykid008,,rock,0.0
☆ Subscribe ☆ andrespring omelhordorock acousticrocklive tour photooftheday rock youtube channel andrespringmusic followme rockmusic borntorock ,bandaas,Brasil,rock,0.0
New single Colours out now at Bandcamp    NewRelease NewMusic musician originalmusic guitar rockmusic indiemusic,CornelMmusic,Wales United Kingdom,rock,0.032467532467532464
Check out Aggressive Fast Alternative Rock  background music for videos amp media   stockmusic productionmusic musicformedia musicforvideos instrumental music backgroundmusic rockmusic alternative ,fabclaxton,Canada,rock,0.2
Thanks for the airplay NewMusicMonday rockmusic indiemusic MondayMotivation ,Networktheband,San Diego California,rock,0.2
Thanks for including our song Shades NewMusicAlert SPOTIFYPLAYLIST rockmusic IndieMusic MondayMotivation ,Networktheband,San Diego California,rock,0.2
Writing Pencil paper piano Back to the old ways     music newmusic songwriter songwriting popmusic rockmusic filmmusic newalbum inspiration composer writing songwriting singersongwriter ,sylvainmarcotte,Between The Lines,rock,0.05
Therapy or something stronger rockmusic,IzzyTaft,Phoenix AZ,rock,0.0
Photo By Teddy Kelley  Unsplash  asiatravel culture landscapephotography photography rockmusic ,RethinkCancer,New York NY USA,rock,0.0
6231973 George Harrison started a fiveweek run at No1 on the US album chart with Living In The Material World his second US No1 rockmusic ,ForgeTheRubicon,South Florida,rock,0.0
Killing it    MUSIC MUSICISLIFE METAL metalheads metalcore nwoahm GrooveMetal deathcore liveformusic rock rockmusic killclif killclifmusic numetal thrashmetal punkhardcore nucore AltMetal ,killclif,,rock,0.0
Music Video Interference by Golden Apes   Musiceternal GoldenApes Interference Kasbek MusicVideo GothicMusic RockMusic Germany ,MusicEternal1,,rock,0.3
 finally got  to react to  Real Existence You should come check out the premier in 10 minutes  Metal BandMaid JapaneseMusic RockMusic rocknroll OrganicFamily IGNITE MusicVideo akane ,IGNITEMG,,rock,0.1
Journey or Cheap Trick Let me hear it Whos your favorite soundcheckwithgentry hardrock poprock classicrock rocknroll rockmusic mainstreamrock rockrageradio rock metal ,jegentry66,Shreveport La,rock,0.45
Mali Music  Ready Aim Official Video  via  I still love this song by Mali I love that this Mali not just christian hit but also is Biggest Rock Hit as well I love it not lettin anything shoot ya down RockMusic spiritualmessage goodmusic,JosephAntonio25,Charleston SC USA,rock,0.25740740740740736
One more drawing for todayits my version of Jim Morrison or something like Morrison soundcheckwithgentry hardrock rockmusic rocknroll poprock classicrock rockrageradio rock ,jegentry66,Shreveport La,rock,0.5
Follow us for all the latest RockMetal news memes and much more meme memes metalmeme metalmemes musicmemes instameme instamemes funnymeme funnymemes funny rock music hardrock headbanger instadaily rockmusic instafunny memesdaily dailymemes dailymeme lol ,HeadRushTV,Boston MA USA,rock,0.5125
 Five Finger Death Punch Flat Bill Snapback Hat  Check it out    rocknroll rock music s guitar livemusic rockandroll rockmusic ,LicensedProduct,online worldwide,rock,-0.025
Just one man Let It Go now available on Pandora Spotify Apple Music and more RockMusic TattedMen BeardedAndTattooed BeardedAndTatted SingerSongwriter SoulMusic OneManBand AfroPunk ,MarwanMaurice,Columbus OH,rock,0.45
deftones whitepony rocknroll metal rockmusic music party partyzone 20yearanniversary Deftones  White Pony 20th Anniversary Listening Party  via ,alodnipse1,California USA,rock,0.0
Rage Against The Machines Streaming Numbers Surge Amidst Protests classicrock rocknroll rockmusic rockband ,KGBSanDiego,San Diego CA,rock,0.0
Enter the world of musician and sound engineer Burak Yerebakan read the interview  rockmusic musictech interview Istanbul LosAngeles ,fourculture,global ,rock,0.4
Come on in to our Skype Chat room where  awaits your RockMusic request    Radio As It Should Be  MusicMonday,BGLRadio,DJs from North AmericaUK ,rock,0.0
Which one is your favorite Ace Frehley or Angus Young Sound off now soundcheckwithgentry rockmusic hardrock metal heavymetal rocknroll mainstreamrock rock classicrock rockrageradio ,jegentry66,Shreveport La,rock,0.3333333333333333
soon alternative alternativerock altrock postrock rock rockmusic gothrock altcountry countryrock songwriter thegodmachine rockandroll poprock HardRock ,mercylanemusic,Twin Peaks,rock,0.0
Turn the volume up to 11 because tonight on CouchaPalooza were playing  – How The West Was Won listenlive at 9PM  CFOX YouRock livemusic ledzeppelin rockmusic MondayMotivation ,CFOXvan,Vancouver,rock,0.0
 We are working on a new album and WE WANT YOU TO BE A PART OF IT Details on how you can get involved in getting this project off the ground at the link in the bio Any help is appreciated NewMusic Kickstarter Music RockMusic,Newsician24,Wichita KS,rock,0.16818181818181818
On this day 21 years ago Limp Bizkit released their second studio album Significant Other via Flip Records limpbizkit significantother headrushtv album albums numetal rapmetal alternativemetal rock music metal hardrock rockstar headbanger metalhead rockmusic ,HeadRushTV,Boston MA USA,rock,0.012499999999999997
Neil Young exorcises his ghosts with Homegrown an album recorded in 1975 of which he declared to be ashamed by his intimate character  NeilYoung NeilYoungArchives popmusic musicapop Pop rock rockmusic rocknroll Rockstar Canada CanadaMusic,musicadictus,,rock,0.15000000000000002
On this day in Rock music history June 22nd 1992Black Sabbath returned with their 16th studio album titled DehumanizerThe album peaked at 44 on the Billboard 200 album chart blacksabbath rock metal heavymetal hardrock rockmusic classicrock rockisNOTdead ,jegentry66,Shreveport La,rock,0.0
On this day in Rock music history June 22nd 1981 Foreigner released the single Urgent It was the 1st single from their album 4 The song peaked at 4 on the Billboard Hot 100 and it held that spot for an entire month foreigner rock hardrock rockmusic urgent classicrock ,jegentry66,Shreveport La,rock,0.026785714285714288
A new film investigates the causes of the death of Brian Jones and reinforces the thesis of the murder  murdermystery BrianJones RollingStones musica MusicMonday Rockstar Rock rockmusic musicarock rocknroll Cinema cine movies Documentary,musicadictus,,rock,0.06818181818181818
The Beatles Penny Lane Namesake Wasnt In Honor Of A Slave Merchant classicrock rocknroll rockmusic rockband ,KGBSanDiego,San Diego CA,rock,0.0
  Thanks to the fans who voted my song to the top spot  topsong BESTSONG bestrockmusic rockmusic rocksong rocknroll 80s 80smusic   see more ,SanremoAncheNoi,Milan italy,rock,0.39999999999999997
Paul McCartney Dave Grohl And More Cover When The Saints Go Marchin In classicrock rocknroll rockmusic rockband ,KGBSanDiego,San Diego CA,rock,0.5
Swipe for reality heyalishapace • • • • • • • • nashville nashvillemusic livemusic countrymusic singersongwriter singer songwriter nashvilletourstop Do615 Deaf rockmusic  Nashville Tennessee ,theaaronschilb,Nashville TN,rock,0.0
they always think it rockMusic  ,JvsVirgo22,Long Island,rock,0.0
Recently Lindsey Stirling did a String Session with Goo Goo Dolls Johnny Rzeznik along with a chat after Check it out at the link below  lindseystirling googoodolls johnnyrzeznik acoustic violinist violinists rock music rockstar rockmusic ,HeadRushTV,Boston MA USA,rock,0.0
Woohooo New music is coming along nicely and its delightfully dour  reasonstudios hobbyistmusician metalmusic rockmusic,kenodoom,Scotland,rock,0.5787878787878787
Chandlers got my back • • music rockmusic singersongwriter fyp tweet newgenerationrock katelynasimpsonmusic follow   ,KatelynASimpson,Austin Tx,rock,0.0
Photo By Peter Gabas  Unsplash  asiatravel culture holidaycrafts diyampcrafts rockmusic ,CraigHoffman11,Japan,rock,0.0
Such a challenging project but finally here is my Dr Neo Cortex mashup of the three Dr Neo Cortex themes with a rock twist  via  vgm crashbandicoot neocortex rockmusic 80srock,Consolous,Miami FL,rock,0.16666666666666666
Beautiful Facelifts Stitches Rub against your skin music katelynasimpsonmusic follow tweet newgenerationrock rockmusic singer songwriter womenwhorock altrock ,KatelynASimpson,Austin Tx,rock,0.85
CleaveApproved NewMusic MAITA Cant Blame a Kid Best Wishes One of our favorite tracks from the PortlandOregon singersongwriters awesome newalbum of indiemusic music indieartist indierock indiepop altrock altpop nowplaying rockmusic ,cleavemagazine,Rhode Island USA,rock,0.8333333333333334
Just realised I have above 100 YouTube subscribers That doesnt sound like a lot but Damn It does mean a lot to me   rockmusic HardRock bluesrock musicvideos guitarist guitar homerecording songwriting,BrinckmannSimon,Bocholt Deutschland,rock,0.029166666666666674
 Self Control HQmusicstream Laura Branigan04011984 LauraBranigan SelfControl  rockmusic synthpop powerpop 80s dancemusic rock popmusic newwave  femalevocals  GOODmusic  ,trickykid008,,rock,0.0
Anti Flag announces a Digital Tour that will be coming up soon Make sure to tune in antiflag headrushtv punk punkrock punkrockmusic punks rock music hardrock rockstar headbanger concert concerts livestream rockmusic news media musicnews bestband livemusic ,HeadRushTV,Boston MA USA,rock,0.25
This is my YouTube channel please subscribe  NowListening NowWatching music Techno technomusic House housemusic techhouse Pop popmusic electronicmusic rockmusic rock experimentalmusic psychedelic Progressiverock synthwave eclectic,AdivWilliams,Tijuana,rock,0.0
Today in movies that Rock June 22nd 1988 Who Framed Roger Rabbit premiered in theaters soundcheckwithgentry moviesthatrock rock rockmusic hardrock rockrageradio ,jegentry66,Shreveport La,rock,0.0
Heres my latest piece for Grunge This time Im talkin bout my generation and the music of my misspent youthThis is The Untold Truth of Grunge Music Enjoy grunge grungemusic 90s music rockmusic 90smusic Nirvana Pearljam Soundgarden ,WilliamJWright7,United States,rock,0.45
PUDDLE SHORTS  puddleofmudd puddleofmuddmerch merchandise musicband rock rockband rockmusic alternative alternativerock alternativerockmusic grunge shoppingonline ,puddleofmudd,Los Angeles CA,rock,0.0
Our Skype Chat room where  awaits your request  OnAirNow  RockMusic  CountryMusic    Radio As It Should Be  MusicMonday,BGLRadio,DJs from North AmericaUK ,rock,0.0
  an Indie Rock band from New York Lovechild HatsOff indie rock band music song indierock indiemusic indieband indiesong rockmusic rockband NewYork USA SNSG,SNSG,Montijo Portugal,rock,0.04545454545454545
Little bit of CountryMusic little bit of RockMusic for your MusicMonday  TuneIn and join   on   or  app   or   MondayMotivaton ,BGLRadio,DJs from North AmericaUK ,rock,-0.1875
Terry rockin his kit in a live show with Pocket Band  Our new CD Pink Hotel is available now Download on your favorite platform amp Get the whole story at  newmusic music rocknroll rockmusic ,pinkhotelvip,Pink Hotel,rock,0.21212121212121213
Cool pic of Kiss from the Lick It Up era      hardrock heavymetal classicrock 80srock rockmusic paulstanley vinnievincent ericcarr genesimmmons ,Thesandwellstud,england,rock,0.35
Bring Me The Horizon announce Parasite Eve this Thursday Get ready for some new BMTH music bringmethehorizon bmth parasiteeve headrushtv album albums deathmetal rock metal hardrock newmusic metalmeme headbanger metalhead metalmemes rockmusic news media ,HeadRushTV,Boston MA USA,rock,0.16818181818181818
Cool pic of VinneVincent from the Creatures Of The Night era of Kiss   hardrock 80srock heavymetal rockmusic guitarist guitarlegend KISSARMY KISSTORY ,Thesandwellstud,england,rock,0.35
WE SUPPORT UNSIGNED BANDS Send us your MP3 and be in our playlist PANAMA ROCK RADIO Follow us and send us a private message ROCK ROCKMUSIC MUSIC LISTEN HERE  ,panamarhradio,Track Unfollowers Panama City,rock,0.0
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist  Listen to her song Guardian Angel    SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.7
Discover this powerful emotional mesmerizing voice great songs and unique sound of the exceptional artist  Lebanese RockMusic pioneer and HumanitarianActivist     SingerSongwriter PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.4059523809523809
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist  Listen to her song Shine    SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.7
NewMusicAlert Another banger from  Listen to You Dont Drink A Unicorns Blood new single from their forthcoming album now  Review ListenHere MusicVideo NewRelease rockmusic band independent Bristol  WordPress  ,MusicMattersGB,South East England UK,rock,0.021645021645021644
If Metallica were medieval Just class  metallica medieval folk folkmusic rockmusic,unknowntemplar,,rock,0.0
How To Collaborate With Music Artist  via YouTube NewMusic howto musicindustry musicbusiness NewArtists musicartist rockmusic hiphop edm Jazz NowPlaying️ tag a musicproducer or artist ,bageteam1,London England,rock,0.0
ENJOY THE NIGHT WITH NEWEST ROCK COUNTRY FOLK BLUES AND JAZZ ON JAM RADIO  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music world listen nowplaying ListenNow NewMusic rockmusic metal,jamonlineradio,Spain,rock,0.4
Time for MusicMonday   OnAir Today  5PM EST   CountryMusic  RockMusic Mix  8PM EST   RockMusic  Alternative ,BGLRadio,DJs from North AmericaUK ,rock,0.0
Its  amp  show time rock rockmusic chefslife ,RichardPughe,Chingford London ,rock,0.0
Machine Gun Kelly releases acoustic version of Bloody Valentine along with music video Check it out at the link below  mgk machinegunkelly acoustic headrushtv bloodyvalentine poppunk punk punkrock punks rock music rockstar rockmusic ,HeadRushTV,Boston MA USA,rock,-0.8
Rescheduled Disturbed with Staind and Bad Wolves dates are here disturbed staind badwolves headrushtv tourdates aaronlewis rock music metal hardrock rockstar metalmeme headbanger metalmemes metalhead rockmusic heavymetal news media bestband livemusic ,HeadRushTV,Boston MA USA,rock,-0.6999999999999998
NewBluesRockAlbum out now rockmusic bluesrock rockaintdead robtognoni ROB TOGNONI – Catfish Cake Check it out at ,GuitarRockNews,München Bayern,rock,0.0
 HanoiRocks  Dont You Ever Leave Me From the album Two Steps From The Move     HardRock 80srock rockmusic rock,Thesandwellstud,england,rock,0.0
The Dying Stage by  on SoundCloud np rock rockmusic indie indiemusic  ,HVirock,Columbus GA,rock,0.0
Remembering Vinnie Paul Vincent Paul Abbott was born on Mar11th 1964 and passed away on June 22nd 2018 He was a musician songwriter and producer best known for being the drummer and cofounder of the heavy metal band Pantera vinniepaul metal rip rockmusic hardrock rock ,jegentry66,Shreveport La,rock,0.4
Joshua Bruneau USA Played the trumpet on contrast the album    music classicrock jazzrock jazz jazzblues bluesrock musician musicproducer rockmusic musicvibes loveformusic easylistening trumpet trumpetplayer ,contrastalbum,,rock,0.0
Unexpected day off music round 4 Rehabbing some albums that I havent seen in a while rock rockmusic rocknroll vinyl vinylcollection vinylrecords ,glasmith,Warren MI,rock,-0.05
On this day in 2018 we lost the legend Vinnie Paul His music lives on and will continue to live on forever vinniepaul rip legend headrushtv rock music metal hardrock rockstar headbanger metalhead rockmusic heavymetal news media bestband pantera hellyeah ,HeadRushTV,Boston MA USA,rock,0.13636363636363635
throwback to 2015 when the  came in for an Ugly Grey Box Session Check out their acoustic version of Sometimes On A Sunday CFOX YouRock glorioussons theglorioussons livemusic rockmusic acoustic unplugged UGB uglygreybox isolationstation foxrocks ,CFOXvan,Vancouver,rock,-0.375
We cant wait to get gigging again  •  • kaylyde kaylydeband rocknroll rockband rockmusic hardrock femalefronted femalefrontedband femalefrontedrock gothic bandphotography ,Kaylydeband,Lincoln,rock,0.0
Rock on Get your rock shirts today   rock rocknroll rockmusic rockon areyouready music shirts Rockstar ,LicensedProduct,online worldwide,rock,0.0
Happy birthday to Bruce Campbell Bruce Lorne Campbell was born on June 22nd 1958 and is a actor voice actor producer writer and director One of his bestknown roles is Ash Williams in Sam Raimis Evil Dead franchise brucecampbell rock rockmusic hardrock classicrock ,jegentry66,Shreveport La,rock,-0.13333333333333333
Bob Dylan  Like a Rolling Stone Vote for The best rock songs rock rocknroll rockAndRoll classicRock rockMusic music musica  BobDylan LikeARollingStone,leaguephoto,,rock,1.0
Make the noise of the world disappear with the recently released mesmerizing Self Made Man from the house of be92sulRxmGtQ rockmusic ,RhinoRadio,England,rock,0.15
My new single Hey You on Amazon Music MusicLov3rz popularartist rockmusic indiemusic upcomingartist Upcomingmusician ,AndersMusic78,,rock,0.032467532467532464
New logo for our tshirts zombie radio bbcyorkshire rockband vocalist guitarist drummer planetrockradio rockmusic joker bbc plectrum gibson passion musiclover musicproduction composition singer songwriter acousticmusic artist popular pop blues Facebook ,AmongJoker,,rock,0.36818181818181817
Robert Trujillo Recalls The WorstEver Metallica Doodle With Kirk Hammett classicrock rocknroll rockmusic rockband ,KGBSanDiego,San Diego CA,rock,0.0
She Drinks My Whiskey by  on SoundCloud np  rock rockmusic indie indiemusic,HVirock,Columbus GA,rock,0.0
If you havent already check out my metal cover of Aviciis Without You Full link  music metalmusic rockmusic coversong aviciiwithoutyou aviciicover withoutyoucover ,KristianPopov7,,rock,0.35
Alright whats it gonna be linkinpark pantera nirvana aliceinchains dime dimebag chesterbennington kurtcobain grunge grungemusic rock metal hardrock rockstar metalmeme meme metalmemes memes metalhead rockmusic vocalist bestband musicians musician ,HeadRushTV,Boston MA USA,rock,0.0
Why so serious    MUSIC MUSICISLIFE METAL metalheads metalcore nwoahm GrooveMetal deathcore liveformusic rock rockmusic killclif killclifmusic numetal thrashmetal punkhardcore nucore AltMetal ,killclif,,rock,-0.3333333333333333
Birds crossing low on money 62120  via  music arr music artists bluesmusic dolbyon rockmusic entertainment musically musicaltheatre fenderamps ,Michael88310956,123 briar lane derry pa 15627,rock,0.0
Birds crossing eye on 62120  via  music radio entertainment rocknroll dolbyon fenderstratocaster fendersquier fenderamps bluesmusic guitar poem artists artistsontwitter rapmusic rockmusic ,Michael88310956,123 briar lane derry pa 15627,rock,0.0
Unexpected day off music round 3 I finally dig out my copy of this Alex Kane A couple more cleanings and plays and itll be rehabbed rockmusic glamrock ,glasmith,Warren MI,rock,0.1
AMERICAN FLAG   puddleofmudd puddleofmuddmerch merchandise musicband rock rockband rockmusic alternative alternativerock alternativerockmusic grunge shoppingonline ,puddleofmudd,Los Angeles CA,rock,0.0
I do not disapprove What do you think  rockmusic 21centuryRock TheDarkness music  ,lushanturner,Johannesburg South Africa,rock,0.0
ANDY STERN from today on JAM RADIO ONLY THE NEWEST  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music listen nowplaying ListenNow NewMusic rockmusic metal  ,jamonlineradio,Spain,rock,0.0
Been listening to  s channel Sunny Radio for the past couple of weeks amp Im loving it   nocommercials varietyofmusic oldies rockmusic popmusic,sareja86,Tennessee USA,rock,0.175
though it infuses EDM it is still indierock rockmusic your thoughts ttpswwwdistortedkidcom,distortedkidcom,Worcester MA,rock,0.0
Monday message from MJ Never underestimate the power of teenagers   Bayareamusic  SanFranciscomusic SanJosemusic rockmusic bluesmusic   alternativemusic indiemusic altindiemusic ,WOTPRadio,San Francisco CA,rock,0.0
The sound of the wind the noise of trampled grass the crackling of the leaves the guitar notes elvisnick wind leaves acousticguitar artist naturelife nature guitar guitarist musician geartalk pedalboard guitarplayer guitarsolo rockmusic musicphotography ,elvisnickreal,Bagnacavallo,rock,0.4
